"Record ID","Catalog Number","Match Taxon Concept GUID","Scientific Name","Vernacular Name","Matched Scientific Name","Taxon Rank - matched","Vernacular Name - matched","Kingdom - matched","Phylum - matched","Class - matched","Order - matched","Family - matched","Genus - matched","Species - matched","Subspecies - matched","Institution Code","Collection Code","locality","Latitude - original","Longitude - original","geodetic Datum","Latitude - processed","Longitude - processed","Coordinate Uncertainty in Metres - parsed","Country - parsed","Collector","Year - parsed","Month - parsed","Event Date - parsed","Basis Of Record - original","Basis Of Record - processed","Sex","Taxon identification issue","Location Quality","ROW _ i","Data Resource ID","Data Resource Name","Water Observations From Space","Aridity index - annual mean","Distance - to any water (weighted)","2030A1BMk35M: Water potential - annual mean","Moisture - average","Moisture - variability","Occurrence status assumed to be present","Geodetic datum assumed WGS84","Name not recognised"
"151dde60-a227-458c-95f3-f6283be4a012","","","","","","","","","","","","","","","","","","","-38.38807197","144.870165","","-38.38807197","144.870165","","","","","","","","","","","true","98","drt19609","","3.125","0.8610046","0.0","-1.0081364","","","true","true","true"
"15502425-abf4-4cd7-b703-6b577223873d","","","","","","","","","","","","","","","","","","","-37.56278501","142.264038","","-37.56278501","142.264038","","","","","","","","","","","true","140","drt19609","","5.676856","0.7939851","0.0","-1.0412991","50.0","6.0","true","true","true"
"15584422-ea9b-416b-94a4-1a6ef63387da","","","","","","","","","","","","","","","","","","","-36.46575297","146.13095","","-36.46575297","146.13095","","","","","","","","","","","true","8","drt19609","","56.016598","0.81067556","0.089999996","-0.9875455","47.0","10.0","true","true","true"
"15908fa7-239e-49db-8c2f-c77e116a3727","","","","","","","","","","","","","","","","","","","-36.09506004","146.200914","","-36.09506004","146.200914","","","","","","","","","","","true","963","drt19609","","3.7190082","0.6080298","0.0","-1.2252936","46.0","8.0","true","true","true"
"15e0cc2f-2803-4b78-ad78-52c5901e6c57","","","","","","","","","","","","","","","","","","","-37.800419","148.363919","","-37.800419","148.363919","","","","","","","","","","","true","458","drt19609","","1.9607843","","0.02828427","-0.98144364","52.0","8.0","true","true","true"
"15e2e620-7111-47c8-919c-8ed9511e4e28","","","","","","","","","","","","","","","","","","","-34.794074","143.21285","","-34.794074","143.21285","","","","","","","","","","","true","547","drt19609","","17.192982","0.27709273","0.0","-1.4836283","40.0","8.0","true","true","true"
"15ecf597-fb50-4d4e-9012-24f47607789d","","","","","","","","","","","","","","","","","","","-36.78846203","141.748993","","-36.78846203","141.748993","","","","","","","","","","","true","1131","drt19609","","15.568862","0.5853666","0.0","-1.2424598","43.0","7.0","true","true","true"
"15edc60f-ce3a-4fef-b9b6-7fa48a285570","","","","","","","","","","","","","","","","","","","-38.15573199","143.163641","","-38.15573199","143.163641","","","","","","","","","","","true","254","drt19609","","77.24551","0.87669516","0.0","-0.9573782","54.0","4.0","true","true","true"
"16119b53-11a7-4d34-9239-fb2f99650db9","","","","","","","","","","","","","","","","","","","-37.818524","143.748913","","-37.818524","143.748913","","","","","","","","","","","true","401","drt19609","","0.0","0.8801294","0.0","-0.93279034","53.0","6.0","true","true","true"
"16305333-ead5-4db1-bbf8-e43ef152a3e9","","","","","","","","","","","","","","","","","","","-34.72721801","142.890771","","-34.72721801","142.890771","","","","","","","","","","","true","207","drt19609","","13.725491","0.27296942","0.0","-1.5","38.0","8.0","true","true","true"
"1636a2b9-bed3-4bba-bd7e-2c35d29b2a18","","","","","","","","","","","","","","","","","","","-38.246509","146.929232","","-38.246509","146.929232","","","","","","","","","","","true","573","drt19609","","0.0","0.7622243","0.014142135","-1.1776261","53.0","6.0","true","true","true"
"165eeae6-c5a4-4fcc-8831-aeb4e596a308","","","","","","","","","","","","","","","","","","","-37.236363","148.83927","","-37.236363","148.83927","","","","","","","","","","","true","370","drt19609","","0.0","1.6486523","0.0","-0.5317713","60.0","7.0","true","true","true"
"168615df-3de2-4372-84c1-4f6920edb2c5","","","","","","","","","","","","","","","","","","","-37.236363","148.83927","","-37.236363","148.83927","","","","","","","","","","","true","373","drt19609","","0.0","1.6486523","0.0","-0.5317713","60.0","7.0","true","true","true"
"168814ad-f305-4897-803c-b3a48a62f7b1","","","","","","","","","","","","","","","","","","","-35.95313396","144.959461","","-35.95313396","144.959461","","","","","","","","","","","true","23","drt19609","","24.657534","0.4161441","0.0","-1.4498929","43.0","7.0","true","true","true"
"16a7d966-4321-4f79-9051-3f156f84e291","","","","","","","","","","","","","","","","","","","-36.83712199","141.158856","","-36.83712199","141.158856","","","","","","","","","","","true","127","drt19609","","58.474575","0.6994818","0.0","-1.0865369","46.0","6.0","true","true","true"
"17dc95e4-90d2-490e-8d12-10cb169f616a","","","","","","","","","","","","","","","","","","","-38.109873","141.13598","","-38.109873","141.13598","","","","","","","","","","","true","776","drt19609","","0.0","1.0518296","0.036055513","-0.8159471","","","true","true","true"
"1833000a-65bf-49c1-b10e-e6723ee5faf3","","","","","","","","","","","","","","","","","","","-38.093191","145.142447","","-38.093191","145.142447","","","","","","","","","","","true","1072","drt19609","","0.0","0.79630506","0.031622775","-1.1212844","","","true","true","true"
"1842e444-e3ba-49ef-8b63-fb4d6570766e","","","","","","","","","","","","","","","","","","","-37.49465397","141.002442","","-37.49465397","141.002442","","","","","","","","","","","true","867","drt19609","","0.0","0.90874624","0.0","-0.8967091","50.0","7.0","true","true","true"
"18c0580a-d586-4981-bf86-f1846f17bcc0","","","","","","","","","","","","","","","","","","","-37.58771698","142.447615","","-37.58771698","142.447615","","","","","","","","","","","true","112","drt19609","","10.447762","0.7942135","0.0","-1.0043088","50.0","7.0","true","true","true"
"18ca9c59-3104-497a-9fd8-180e3838cc2b","","","","","","","","","","","","","","","","","","","-36.92807998","148.165337","","-36.92807998","148.165337","","","","","","","","","","","true","724","drt19609","","0.0","2.858966","0.0","-0.25159103","69.0","8.0","true","true","true"
"18d08219-8212-4f46-8f37-f87dae1ef319","","","","","","","","","","","","","","","","","","","-37.84350601","146.26966","","-37.84350601","146.26966","","","","","","","","","","","true","32","drt19609","","2.2988505","4.6929717","0.0","-0.041006826","77.0","5.0","true","true","true"
"18ea8b55-f30e-4f30-94e9-a8b257292384","","","","","","","","","","","","","","","","","","","-37.80049","148.362876","","-37.80049","148.362876","","","","","","","","","","","true","454","drt19609","","3.9568346","","0.02828427","-0.98144364","52.0","8.0","true","true","true"
"191cd38f-7913-4703-aa9b-7474a6c37034","","","","","","","","","","","","","","","","","","","-37.81865601","143.748368","","-37.81865601","143.748368","","","","","","","","","","","true","405","drt19609","","0.0","0.8801294","0.0","-0.93279034","53.0","6.0","true","true","true"
"1966f740-1c64-452f-8a69-48b317fd52d6","","","","","","","","","","","","","","","","","","","-38.31308696","145.623842","","-38.31308696","145.623842","","","","","","","","","","","true","675","drt19609","","0.0","1.0992326","0.06403124","-0.6162987","61.0","8.0","true","true","true"
"1995d694-0898-4b3f-844b-1b3923fa9868","","","","","","","","","","","","","","","","","","","-38.41590702","144.933866","","-38.41590702","144.933866","","","","","","","","","","","true","858","drt19609","","0.0","1.1739199","0.03","-0.72167593","","","true","true","true"
"19add73d-d9d2-4b8d-9515-ffc1ca24d165","","","","","","","","","","","","","","","","","","","-38.24644899","146.931799","","-38.24644899","146.931799","","","","","","","","","","","true","576","drt19609","","0.0","0.7687604","0.014142135","-1.1933938","53.0","6.0","true","true","true"
"19aeef8f-e82f-4625-bdc6-43c318fbfd8e","","","","","","","","","","","","","","","","","","","-37.90005804","147.495702","","-37.90005804","147.495702","","","","","","","","","","","true","845","drt19609","","0.0","0.747773","0.094868325","-1.3275278","51.0","6.0","true","true","true"
"19d14dbc-5169-46c8-b0de-5fe5ef75a096","","","","","","","","","","","","","","","","","","","-36.65044704","141.933148","","-36.65044704","141.933148","","","","","","","","","","","true","917","drt19609","","9.411765","0.50489575","0.01","-1.2839453","41.0","8.0","true","true","true"
"1a5c3e9a-8745-4c53-b14c-7038396c7a5d","","","","","","","","","","","","","","","","","","","-38.12631201","147.075438","","-38.12631201","147.075438","","","","","","","","","","","true","1050","drt19609","","13.125","0.5983998","0.0","-1.3515185","50.0","6.0","true","true","true"
"1ac608d6-246d-490c-a4c9-24e0aebe9fc6","","","","","","","","","","","","","","","","","","","-36.04462101","146.381839","","-36.04462101","146.381839","","","","","","","","","","","true","747","drt19609","","32.786884","0.62662786","0.0","-1.1692742","46.0","9.0","true","true","true"
"1af2beb7-678a-41bd-a74f-3358df13a604","","","","","","","","","","","","","","","","","","","-34.16886399","141.193924","","-34.16886399","141.193924","","","","","","","","","","","true","1139","drt19609","","18.240343","0.19603126","0.0","-1.5","37.0","9.0","true","true","true"
"1b275f9a-1d5a-4518-b9d8-19b2c0101047","","","","","","","","","","","","","","","","","","","-35.61146697","143.731083","","-35.61146697","143.731083","","","","","","","","","","","true","1112","drt19609","","11.518325","0.3456595","0.022360679","-1.4167688","41.0","8.0","true","true","true"
"1b281523-3fd7-4add-bc14-6a4612b5ba5c","","","","","","","","","","","","","","","","","","","-38.348753","143.012543","","-38.348753","143.012543","","","","","","","","","","","true","443","drt19609","","50.406506","1.1272906","0.0","-0.7543491","60.0","7.0","true","true","true"
"1b77c1e3-b756-47e8-8349-f43ce7b4737e","","","","","","","","","","","","","","","","","","","-38.31308696","145.623842","","-38.31308696","145.623842","","","","","","","","","","","true","679","drt19609","","0.0","1.0992326","0.06403124","-0.6162987","61.0","8.0","true","true","true"
"1b7a8354-4084-42ec-aa5a-d77304d58f3b","","","","","","","","","","","","","","","","","","","-36.46515501","146.130694","","-36.46515501","146.130694","","","","","","","","","","","true","3","drt19609","","55.785126","0.81067556","0.089999996","-0.9875455","47.0","10.0","true","true","true"
"1b8a4d05-a70f-4b25-9856-f42e9c94f19b","","","","","","","","","","","","","","","","","","","-37.8385","146.271749","","-37.8385","146.271749","","","","","","","","","","","true","359","drt19609","","0.8264463","4.81119","0.089999996","-0.01960355","77.0","5.0","true","true","true"
"1ba27da5-1b47-40b5-9dac-df80e48416c0","","","","","","","","","","","","","","","","","","","-35.63467101","143.741307","","-35.63467101","143.741307","","","","","","","","","","","true","476","drt19609","","31.21693","0.34736854","0.0","-1.4131776","41.0","8.0","true","true","true"
"1bb17562-cf4d-452c-a080-836793c256f9","","","","","","","","","","","","","","","","","","","-35.89007003","145.039999","","-35.89007003","145.039999","","","","","","","","","","","true","734","drt19609","","9.937888","0.41410363","0.01","-1.4568108","42.0","7.0","true","true","true"
"1c0922ba-0a52-4ad7-a3cc-656e7726e9fe","","","","","","","","","","","","","","","","","","","-34.14393","141.847909","","-34.14393","141.847909","","","","","","","","","","","true","567","drt19609","","21.908127","0.2052981","0.0","-1.5","37.0","10.0","true","true","true"
"1c0ac8d5-2734-4822-9108-e598807c500e","","","","","","","","","","","","","","","","","","","-37.42963303","143.722423","","-37.42963303","143.722423","","","","","","","","","","","true","711","drt19609","","46.76259","1.0250305","0.0","-0.86085","","","true","true","true"
"1c193a5b-5b8b-41ed-aede-3e6a9ee759d1","","","","","","","","","","","","","","","","","","","-36.44436403","146.063939","","-36.44436403","146.063939","","","","","","","","","","","true","1174","drt19609","","91.76471","0.76656586","0.089999996","-0.9770583","47.0","11.0","true","true","true"
"1c332381-4327-4dc3-9ab8-190e45671e85","","","","","","","","","","","","","","","","","","","-37.58824697","141.114459","","-37.58824697","141.114459","","","","","","","","","","","true","802","drt19609","","0.0","0.90165585","0.13","-0.8872292","49.0","6.0","true","true","true"
"1c5d2109-1ef6-4d6d-b2c1-ea9f9f8120e2","","","","","","","","","","","","","","","","","","","-38.35015501","143.013936","","-38.35015501","143.013936","","","","","","","","","","","true","434","drt19609","","29.464285","1.1504267","0.0","-0.75169426","60.0","7.0","true","true","true"
"1c62d91e-f254-430a-a8d2-c28038d8ae8c","","","","","","","","","","","","","","","","","","","-38.29285397","143.220292","","-38.29285397","143.220292","","","","","","","","","","","true","949","drt19609","","11.464968","1.0053108","0.0","-0.8505386","","","true","true","true"
"1c657b05-73e6-47b6-947c-8f383b5c1eb5","","","","","","","","","","","","","","","","","","","-36.16035598","146.316876","","-36.16035598","146.316876","","","","","","","","","","","true","70","drt19609","","2.661597","0.66406816","0.05656854","-1.0813857","46.0","9.0","true","true","true"
"1c7f831b-5de3-4fe2-bd59-dd8c58cb8a3b","","","","","","","","","","","","","","","","","","","-36.21783304","145.313527","","-36.21783304","145.313527","","","","","","","","","","","true","757","drt19609","","65.6168","0.5176196","0.0","-1.3641667","44.0","7.0","true","true","true"
"1c845ba0-0f1e-4361-b09e-f090d088c4a0","","","","","","","","","","","","","","","","","","","-34.72762101","142.892052","","-34.72762101","142.892052","","","","","","","","","","","true","209","drt19609","","13.594041","0.27296942","0.0","-1.5","38.0","8.0","true","true","true"
"1cc56a31-937f-481a-94d0-85778e116f14","","","","","","","","","","","","","","","","","","","-36.07922997","146.189692","","-36.07922997","146.189692","","","","","","","","","","","true","245","drt19609","","6.8702292","0.59429646","0.01","-1.2366285","45.0","8.0","true","true","true"
